id,temporada,antelacion,competicion,rival,interes,interes acumulado
21/22 · UCL · Dynamo Kiev,21/22,-11,UCL,Dynamo Kiev,782,28282
21/22 · UCL · Dynamo Kiev,21/22,-10,UCL,Dynamo Kiev,925,29207
21/22 · UCL · Dynamo Kiev,21/22,-9,UCL,Dynamo Kiev,1173,30380
21/22 · UCL · Dynamo Kiev,21/22,-8,UCL,Dynamo Kiev,1974,32354
21/22 · UCL · Dynamo Kiev,21/22,-7,UCL,Dynamo Kiev,2306,34660
21/22 · UCL · Dynamo Kiev,21/22,-6,UCL,Dynamo Kiev,1874,36534
21/22 · UCL · Dynamo Kiev,21/22,-5,UCL,Dynamo Kiev,3208,39742
21/22 · UCL · Dynamo Kiev,21/22,-4,UCL,Dynamo Kiev,2235,41977
21/22 · UCL · Dynamo Kiev,21/22,-3,UCL,Dynamo Kiev,4682,46659
21/22 · UCL · Dynamo Kiev,21/22,-2,UCL,Dynamo Kiev,9562,56221
21/22 · UCL · Dynamo Kiev,21/22,-1,UCL,Dynamo Kiev,10025,66246
21/22 · UCL · Dynamo Kiev,21/22,0,UCL,Dynamo Kiev,10782,77028
21/22 · UCL · Benfica,21/22,-35,UCL,Benfica,1169,1169
21/22 · UCL · Benfica,21/22,-34,UCL,Benfica,2167,3336
21/22 · UCL · Benfica,21/22,-33,UCL,Benfica,1510,4846
21/22 · UCL · Benfica,21/22,-32,UCL,Benfica,1115,5961
21/22 · UCL · Benfica,21/22,-31,UCL,Benfica,952,6913
21/22 · UCL · Benfica,21/22,-30,UCL,Benfica,1668,8581
21/22 · UCL · Benfica,21/22,-29,UCL,Benfica,1332,9913
21/22 · UCL · Benfica,21/22,-28,UCL,Benfica,1160,11073
21/22 · UCL · Benfica,21/22,-27,UCL,Benfica,1345,12418
21/22 · UCL · Benfica,21/22,-26,UCL,Benfica,1451,13869
21/22 · UCL · Benfica,21/22,-25,UCL,Benfica,1116,14985
21/22 · UCL · Benfica,21/22,-24,UCL,Benfica,1509,16494
21/22 · UCL · Benfica,21/22,-23,UCL,Benfica,1313,17807
21/22 · UCL · Benfica,21/22,-22,UCL,Benfica,1171,18978
21/22 · UCL · Benfica,21/22,-21,UCL,Benfica,2272,21250
21/22 · UCL · Benfica,21/22,-20,UCL,Benfica,2893,24143
21/22 · UCL · Benfica,21/22,-19,UCL,Benfica,1788,25931
21/22 · UCL · Benfica,21/22,-18,UCL,Benfica,1913,27844
21/22 · UCL · Benfica,21/22,-17,UCL,Benfica,1826,29670
21/22 · UCL · Benfica,21/22,-16,UCL,Benfica,1432,31102
21/22 · UCL · Benfica,21/22,-15,UCL,Benfica,2305,33407
21/22 · UCL · Benfica,21/22,-14,UCL,Benfica,2289,35696
21/22 · UCL · Benfica,21/22,-13,UCL,Benfica,1742,37438
21/22 · UCL · Benfica,21/22,-12,UCL,Benfica,1419,38857
21/22 · UCL · Benfica,21/22,-11,UCL,Benfica,1310,40167
21/22 · UCL · Benfica,21/22,-10,UCL,Benfica,1327,41494
21/22 · UCL · Benfica,21/22,-9,UCL,Benfica,1412,42906
21/22 · UCL · Benfica,21/22,-8,UCL,Benfica,1935,44841
21/22 · UCL · Benfica,21/22,-7,UCL,Benfica,1998,46839
21/22 · UCL · Benfica,21/22,-6,UCL,Benfica,2488,49327
21/22 · UCL · Benfica,21/22,-5,UCL,Benfica,2902,52229
21/22 · UCL · Benfica,21/22,-4,UCL,Benfica,2729,54958
21/22 · UCL · Benfica,21/22,-3,UCL,Benfica,3548,58506
21/22 · UCL · Benfica,21/22,-2,UCL,Benfica,5203,63709
21/22 · UCL · Benfica,21/22,-1,UCL,Benfica,8635,72344
21/22 · UCL · Benfica,21/22,0,UCL,Benfica,10158,82502
21/22 · UCL · Bayern Munich,21/22,-5,UCL,Bayern Munich,5061,5061
21/22 · UCL · Bayern Munich,21/22,-4,UCL,Bayern Munich,9817,14878
21/22 · UCL · Bayern Munich,21/22,-3,UCL,Bayern Munich,6120,20998
21/22 · UCL · Bayern Munich,21/22,-2,UCL,Bayern Munich,2367,23365
21/22 · UCL · Bayern Munich,21/22,-1,UCL,Bayern Munich,7268,30633
21/22 · UCL · Bayern Munich,21/22,0,UCL,Bayern Munich,11394,42027
21/22 · LaLiga · Villareal,21/22,-199,LaLiga,Villareal,85,85
21/22 · LaLiga · Villareal,21/22,-198,LaLiga,Villareal,175,260
21/22 · LaLiga · Villareal,21/22,-197,LaLiga,Villareal,113,373
21/22 · LaLiga · Villareal,21/22,-196,LaLiga,Villareal,104,477
21/22 · LaLiga · Villareal,21/22,-195,LaLiga,Villareal,121,598
21/22 · LaLiga · Villareal,21/22,-194,LaLiga,Villareal,160,758
21/22 · LaLiga · Villareal,21/22,-193,LaLiga,Villareal,91,849
21/22 · LaLiga · Villareal,21/22,-192,LaLiga,Villareal,74,923
21/22 · LaLiga · Villareal,21/22,-191,LaLiga,Villareal,77,1000
21/22 · LaLiga · Villareal,21/22,-190,LaLiga,Villareal,83,1083
21/22 · LaLiga · Villareal,21/22,-189,LaLiga,Villareal,77,1160
21/22 · LaLiga · Villareal,21/22,-188,LaLiga,Villareal,81,1241
21/22 · LaLiga · Villareal,21/22,-187,LaLiga,Villareal,90,1331
21/22 · LaLiga · Villareal,21/22,-186,LaLiga,Villareal,103,1434
21/22 · LaLiga · Villareal,21/22,-185,LaLiga,Villareal,104,1538
21/22 · LaLiga · Villareal,21/22,-184,LaLiga,Villareal,77,1615
21/22 · LaLiga · Villareal,21/22,-183,LaLiga,Villareal,144,1759
21/22 · LaLiga · Villareal,21/22,-182,LaLiga,Villareal,129,1888
21/22 · LaLiga · Villareal,21/22,-181,LaLiga,Villareal,144,2032
21/22 · LaLiga · Villareal,21/22,-180,LaLiga,Villareal,171,2203
21/22 · LaLiga · Villareal,21/22,-179,LaLiga,Villareal,147,2350
21/22 · LaLiga · Villareal,21/22,-178,LaLiga,Villareal,92,2442
21/22 · LaLiga · Villareal,21/22,-177,LaLiga,Villareal,109,2551
21/22 · LaLiga · Villareal,21/22,-176,LaLiga,Villareal,97,2648
21/22 · LaLiga · Villareal,21/22,-175,LaLiga,Villareal,145,2793
21/22 · LaLiga · Villareal,21/22,-174,LaLiga,Villareal,103,2896
21/22 · LaLiga · Villareal,21/22,-173,LaLiga,Villareal,103,2999
21/22 · LaLiga · Villareal,21/22,-172,LaLiga,Villareal,112,3111
21/22 · LaLiga · Villareal,21/22,-171,LaLiga,Villareal,117,3228
21/22 · LaLiga · Villareal,21/22,-170,LaLiga,Villareal,96,3324
21/22 · LaLiga · Villareal,21/22,-169,LaLiga,Villareal,113,3437
21/22 · LaLiga · Villareal,21/22,-168,LaLiga,Villareal,128,3565
21/22 · LaLiga · Villareal,21/22,-167,LaLiga,Villareal,118,3683
21/22 · LaLiga · Villareal,21/22,-166,LaLiga,Villareal,117,3800
21/22 · LaLiga · Villareal,21/22,-165,LaLiga,Villareal,110,3910
21/22 · LaLiga · Villareal,21/22,-164,LaLiga,Villareal,117,4027
21/22 · LaLiga · Villareal,21/22,-163,LaLiga,Villareal,83,4110
21/22 · LaLiga · Villareal,21/22,-162,LaLiga,Villareal,92,4202
21/22 · LaLiga · Villareal,21/22,-161,LaLiga,Villareal,135,4337
21/22 · LaLiga · Villareal,21/22,-160,LaLiga,Villareal,150,4487
21/22 · LaLiga · Villareal,21/22,-159,LaLiga,Villareal,131,4618
21/22 · LaLiga · Villareal,21/22,-158,LaLiga,Villareal,128,4746
21/22 · LaLiga · Villareal,21/22,-157,LaLiga,Villareal,106,4852
21/22 · LaLiga · Villareal,21/22,-156,LaLiga,Villareal,104,4956
21/22 · LaLiga · Villareal,21/22,-155,LaLiga,Villareal,117,5073
21/22 · LaLiga · Villareal,21/22,-154,LaLiga,Villareal,108,5181
21/22 · LaLiga · Villareal,21/22,-153,LaLiga,Villareal,140,5321
21/22 · LaLiga · Villareal,21/22,-152,LaLiga,Villareal,129,5450
21/22 · LaLiga · Villareal,21/22,-151,LaLiga,Villareal,107,5557
21/22 · LaLiga · Villareal,21/22,-150,LaLiga,Villareal,98,5655
21/22 · LaLiga · Villareal,21/22,-149,LaLiga,Villareal,103,5758
21/22 · LaLiga · Villareal,21/22,-148,LaLiga,Villareal,108,5866
21/22 · LaLiga · Villareal,21/22,-147,LaLiga,Villareal,126,5992
21/22 · LaLiga · Villareal,21/22,-146,LaLiga,Villareal,104,6096
21/22 · LaLiga · Villareal,21/22,-145,LaLiga,Villareal,127,6223
21/22 · LaLiga · Villareal,21/22,-144,LaLiga,Villareal,126,6349
21/22 · LaLiga · Villareal,21/22,-143,LaLiga,Villareal,100,6449
21/22 · LaLiga · Villareal,21/22,-142,LaLiga,Villareal,76,6525
21/22 · LaLiga · Villareal,21/22,-141,LaLiga,Villareal,101,6626
21/22 · LaLiga · Villareal,21/22,-140,LaLiga,Villareal,193,6819
21/22 · LaLiga · Villareal,21/22,-139,LaLiga,Villareal,215,7034
21/22 · LaLiga · Villareal,21/22,-138,LaLiga,Villareal,199,7233
21/22 · LaLiga · Villareal,21/22,-137,LaLiga,Villareal,175,7408
21/22 · LaLiga · Villareal,21/22,-136,LaLiga,Villareal,177,7585
21/22 · LaLiga · Villareal,21/22,-135,LaLiga,Villareal,154,7739
21/22 · LaLiga · Villareal,21/22,-134,LaLiga,Villareal,199,7938
21/22 · LaLiga · Villareal,21/22,-133,LaLiga,Villareal,189,8127
21/22 · LaLiga · Villareal,21/22,-132,LaLiga,Villareal,220,8347
21/22 · LaLiga · Villareal,21/22,-131,LaLiga,Villareal,203,8550
21/22 · LaLiga · Villareal,21/22,-130,LaLiga,Villareal,227,8777
21/22 · LaLiga · Villareal,21/22,-129,LaLiga,Villareal,235,9012
21/22 · LaLiga · Villareal,21/22,-128,LaLiga,Villareal,173,9185
21/22 · LaLiga · Villareal,21/22,-127,LaLiga,Villareal,186,9371
21/22 · LaLiga · Villareal,21/22,-126,LaLiga,Villareal,208,9579
21/22 · LaLiga · Villareal,21/22,-125,LaLiga,Villareal,318,9897
21/22 · LaLiga · Villareal,21/22,-124,LaLiga,Villareal,189,10086
21/22 · LaLiga · Villareal,21/22,-123,LaLiga,Villareal,221,10307
21/22 · LaLiga · Villareal,21/22,-122,LaLiga,Villareal,208,10515
21/22 · LaLiga · Villareal,21/22,-121,LaLiga,Villareal,180,10695
21/22 · LaLiga · Villareal,21/22,-120,LaLiga,Villareal,201,10896
21/22 · LaLiga · Villareal,21/22,-119,LaLiga,Villareal,284,11180
21/22 · LaLiga · Villareal,21/22,-118,LaLiga,Villareal,249,11429
21/22 · LaLiga · Villareal,21/22,-117,LaLiga,Villareal,184,11613
21/22 · LaLiga · Villareal,21/22,-116,LaLiga,Villareal,203,11816
21/22 · LaLiga · Villareal,21/22,-115,LaLiga,Villareal,196,12012
21/22 · LaLiga · Villareal,21/22,-114,LaLiga,Villareal,205,12217
21/22 · LaLiga · Villareal,21/22,-113,LaLiga,Villareal,203,12420
21/22 · LaLiga · Villareal,21/22,-112,LaLiga,Villareal,196,12616
21/22 · LaLiga · Villareal,21/22,-111,LaLiga,Villareal,227,12843
21/22 · LaLiga · Villareal,21/22,-110,LaLiga,Villareal,220,13063
21/22 · LaLiga · Villareal,21/22,-109,LaLiga,Villareal,240,13303
21/22 · LaLiga · Villareal,21/22,-108,LaLiga,Villareal,270,13573
21/22 · LaLiga · Villareal,21/22,-107,LaLiga,Villareal,247,13820
21/22 · LaLiga · Villareal,21/22,-106,LaLiga,Villareal,238,14058
21/22 · LaLiga · Villareal,21/22,-105,LaLiga,Villareal,701,14759
21/22 · LaLiga · Villareal,21/22,-104,LaLiga,Villareal,559,15318
21/22 · LaLiga · Villareal,21/22,-103,LaLiga,Villareal,468,15786
21/22 · LaLiga · Villareal,21/22,-102,LaLiga,Villareal,463,16249
21/22 · LaLiga · Villareal,21/22,-101,LaLiga,Villareal,398,16647
21/22 · LaLiga · Villareal,21/22,-100,LaLiga,Villareal,318,16965
21/22 · LaLiga · Villareal,21/22,-99,LaLiga,Villareal,369,17334
21/22 · LaLiga · Villareal,21/22,-98,LaLiga,Villareal,529,17863
21/22 · LaLiga · Villareal,21/22,-97,LaLiga,Villareal,444,18307
21/22 · LaLiga · Villareal,21/22,-96,LaLiga,Villareal,481,18788
21/22 · LaLiga · Villareal,21/22,-95,LaLiga,Villareal,461,19249
21/22 · LaLiga · Villareal,21/22,-94,LaLiga,Villareal,587,19836
21/22 · LaLiga · Villareal,21/22,-93,LaLiga,Villareal,436,20272
21/22 · LaLiga · Villareal,21/22,-92,LaLiga,Villareal,459,20731
21/22 · LaLiga · Villareal,21/22,-91,LaLiga,Villareal,734,21465
21/22 · LaLiga · Villareal,21/22,-90,LaLiga,Villareal,661,22126
21/22 · LaLiga · Villareal,21/22,-89,LaLiga,Villareal,573,22699
21/22 · LaLiga · Villareal,21/22,-88,LaLiga,Villareal,566,23265
21/22 · LaLiga · Villareal,21/22,-87,LaLiga,Villareal,409,23674
21/22 · LaLiga · Villareal,21/22,-86,LaLiga,Villareal,445,24119
21/22 · LaLiga · Villareal,21/22,-85,LaLiga,Villareal,399,24518
21/22 · LaLiga · Villareal,21/22,-84,LaLiga,Villareal,821,25339
21/22 · LaLiga · Villareal,21/22,-83,LaLiga,Villareal,986,26325
21/22 · LaLiga · Villareal,21/22,-82,LaLiga,Villareal,740,27065
21/22 · LaLiga · Villareal,21/22,-81,LaLiga,Villareal,743,27808
21/22 · LaLiga · Villareal,21/22,-80,LaLiga,Villareal,720,28528
21/22 · LaLiga · Villareal,21/22,-79,LaLiga,Villareal,525,29053
21/22 · LaLiga · Villareal,21/22,-78,LaLiga,Villareal,547,29600
21/22 · LaLiga · Villareal,21/22,-77,LaLiga,Villareal,754,30354
21/22 · LaLiga · Villareal,21/22,-76,LaLiga,Villareal,717,31071
21/22 · LaLiga · Villareal,21/22,-75,LaLiga,Villareal,669,31740
21/22 · LaLiga · Villareal,21/22,-74,LaLiga,Villareal,774,32514
21/22 · LaLiga · Villareal,21/22,-73,LaLiga,Villareal,912,33426
21/22 · LaLiga · Villareal,21/22,-72,LaLiga,Villareal,630,34056
21/22 · LaLiga · Villareal,21/22,-71,LaLiga,Villareal,589,34645
21/22 · LaLiga · Villareal,21/22,-70,LaLiga,Villareal,1287,35932
21/22 · LaLiga · Villareal,21/22,-69,LaLiga,Villareal,1101,37033
21/22 · LaLiga · Villareal,21/22,-68,LaLiga,Villareal,810,37843
21/22 · LaLiga · Villareal,21/22,-67,LaLiga,Villareal,836,38679
21/22 · LaLiga · Villareal,21/22,-66,LaLiga,Villareal,851,39530
21/22 · LaLiga · Villareal,21/22,-65,LaLiga,Villareal,1048,40578
21/22 · LaLiga · Villareal,21/22,-64,LaLiga,Villareal,774,41352
21/22 · LaLiga · Villareal,21/22,-63,LaLiga,Villareal,1265,42617
21/22 · LaLiga · Villareal,21/22,-62,LaLiga,Villareal,1679,44296
21/22 · LaLiga · Villareal,21/22,-61,LaLiga,Villareal,1646,45942
21/22 · LaLiga · Villareal,21/22,-60,LaLiga,Villareal,1355,47297
21/22 · LaLiga · Villareal,21/22,-59,LaLiga,Villareal,1036,48333
21/22 · LaLiga · Villareal,21/22,-58,LaLiga,Villareal,869,49202
21/22 · LaLiga · Villareal,21/22,-57,LaLiga,Villareal,918,50120
21/22 · LaLiga · Villareal,21/22,-56,LaLiga,Villareal,1049,51169
21/22 · LaLiga · Villareal,21/22,-55,LaLiga,Villareal,1107,52276
21/22 · LaLiga · Villareal,21/22,-54,LaLiga,Villareal,1103,53379
21/22 · LaLiga · Villareal,21/22,-53,LaLiga,Villareal,1420,54799
21/22 · LaLiga · Villareal,21/22,-52,LaLiga,Villareal,1508,56307
21/22 · LaLiga · Villareal,21/22,-51,LaLiga,Villareal,1163,57470
21/22 · LaLiga · Villareal,21/22,-50,LaLiga,Villareal,1150,58620
21/22 · LaLiga · Villareal,21/22,-49,LaLiga,Villareal,2602,61222
21/22 · LaLiga · Villareal,21/22,-48,LaLiga,Villareal,2683,63905
21/22 · LaLiga · Villareal,21/22,-47,LaLiga,Villareal,2444,66349
21/22 · LaLiga · Villareal,21/22,-46,LaLiga,Villareal,1969,68318
21/22 · LaLiga · Villareal,21/22,-45,LaLiga,Villareal,1923,70241
21/22 · LaLiga · Villareal,21/22,-44,LaLiga,Villareal,1487,71728
21/22 · LaLiga · Villareal,21/22,-43,LaLiga,Villareal,1344,73072
21/22 · LaLiga · Villareal,21/22,-42,LaLiga,Villareal,1748,74820
21/22 · LaLiga · Villareal,21/22,-41,LaLiga,Villareal,1826,76646
21/22 · LaLiga · Villareal,21/22,-40,LaLiga,Villareal,1855,78501
21/22 · LaLiga · Villareal,21/22,-39,LaLiga,Villareal,1824,80325
21/22 · LaLiga · Villareal,21/22,-38,LaLiga,Villareal,2237,82562
21/22 · LaLiga · Villareal,21/22,-37,LaLiga,Villareal,1855,84417
21/22 · LaLiga · Villareal,21/22,-36,LaLiga,Villareal,1425,85842
21/22 · LaLiga · Villareal,21/22,-35,LaLiga,Villareal,1693,87535
21/22 · LaLiga · Villareal,21/22,-34,LaLiga,Villareal,2587,90122
21/22 · LaLiga · Villareal,21/22,-33,LaLiga,Villareal,2093,92215
21/22 · LaLiga · Villareal,21/22,-32,LaLiga,Villareal,1760,93975
21/22 · LaLiga · Villareal,21/22,-31,LaLiga,Villareal,1837,95812
21/22 · LaLiga · Villareal,21/22,-30,LaLiga,Villareal,1958,97770
21/22 · LaLiga · Villareal,21/22,-29,LaLiga,Villareal,1981,99751
21/22 · LaLiga · Villareal,21/22,-28,LaLiga,Villareal,2813,102564
21/22 · LaLiga · Villareal,21/22,-27,LaLiga,Villareal,2193,104757
21/22 · LaLiga · Villareal,21/22,-26,LaLiga,Villareal,2023,106780
21/22 · LaLiga · Villareal,21/22,-25,LaLiga,Villareal,1876,108656
21/22 · LaLiga · Villareal,21/22,-24,LaLiga,Villareal,2116,110772
21/22 · LaLiga · Villareal,21/22,-23,LaLiga,Villareal,1840,112612
21/22 · LaLiga · Villareal,21/22,-22,LaLiga,Villareal,2075,114687
21/22 · LaLiga · Villareal,21/22,-21,LaLiga,Villareal,3434,118121
21/22 · LaLiga · Villareal,21/22,-20,LaLiga,Villareal,2757,120878
21/22 · LaLiga · Villareal,21/22,-19,LaLiga,Villareal,2451,123329
21/22 · LaLiga · Villareal,21/22,-18,LaLiga,Villareal,2832,126161
21/22 · LaLiga · Villareal,21/22,-17,LaLiga,Villareal,2929,129090
21/22 · LaLiga · Villareal,21/22,-16,LaLiga,Villareal,3283,132373
21/22 · LaLiga · Villareal,21/22,-15,LaLiga,Villareal,2952,135325
21/22 · LaLiga · Villareal,21/22,-14,LaLiga,Villareal,3424,138749
21/22 · LaLiga · Villareal,21/22,-13,LaLiga,Villareal,4156,142905
21/22 · LaLiga · Villareal,21/22,-12,LaLiga,Villareal,5396,148301
21/22 · LaLiga · Villareal,21/22,-11,LaLiga,Villareal,5769,154070
21/22 · LaLiga · Villareal,21/22,-10,LaLiga,Villareal,4646,158716
21/22 · LaLiga · Villareal,21/22,-9,LaLiga,Villareal,4153,162869
21/22 · LaLiga · Villareal,21/22,-8,LaLiga,Villareal,3985,166854
21/22 · LaLiga · Villareal,21/22,-7,LaLiga,Villareal,5401,172255
21/22 · LaLiga · Villareal,21/22,-6,LaLiga,Villareal,5806,178061
21/22 · LaLiga · Villareal,21/22,-5,LaLiga,Villareal,4705,182766
21/22 · LaLiga · Villareal,21/22,-4,LaLiga,Villareal,4860,187626
21/22 · LaLiga · Villareal,21/22,-3,LaLiga,Villareal,6250,193876
21/22 · LaLiga · Villareal,21/22,-2,LaLiga,Villareal,5333,199209
21/22 · LaLiga · Villareal,21/22,-1,LaLiga,Villareal,5263,204472
21/22 · LaLiga · Villareal,21/22,0,LaLiga,Villareal,8664,213136
21/22 · LaLiga · Valencia,21/22,-20,LaLiga,Valencia,1186,1186
21/22 · LaLiga · Valencia,21/22,-19,LaLiga,Valencia,240,1426
21/22 · LaLiga · Valencia,21/22,-18,LaLiga,Valencia,246,1672
21/22 · LaLiga · Valencia,21/22,-17,LaLiga,Valencia,110,1782
21/22 · LaLiga · Valencia,21/22,-16,LaLiga,Valencia,3571,5353
21/22 · LaLiga · Valencia,21/22,-15,LaLiga,Valencia,2924,8277
21/22 · LaLiga · Valencia,21/22,-14,LaLiga,Valencia,3011,11288
21/22 · LaLiga · Valencia,21/22,-13,LaLiga,Valencia,2731,14019
21/22 · LaLiga · Valencia,21/22,-12,LaLiga,Valencia,3214,17233
21/22 · LaLiga · Valencia,21/22,-11,LaLiga,Valencia,3117,20350
21/22 · LaLiga · Valencia,21/22,-10,LaLiga,Valencia,2511,22861
21/22 · LaLiga · Valencia,21/22,-9,LaLiga,Valencia,2100,24961
21/22 · LaLiga · Valencia,21/22,-8,LaLiga,Valencia,1915,26876
21/22 · LaLiga · Valencia,21/22,-7,LaLiga,Valencia,2092,28968
21/22 · LaLiga · Valencia,21/22,-6,LaLiga,Valencia,2651,31619
21/22 · LaLiga · Valencia,21/22,-5,LaLiga,Valencia,4509,36128
21/22 · LaLiga · Valencia,21/22,-4,LaLiga,Valencia,5258,41386
21/22 · LaLiga · Valencia,21/22,-3,LaLiga,Valencia,811,42197
21/22 · LaLiga · Valencia,21/22,-2,LaLiga,Valencia,285,42482
21/22 · LaLiga · Valencia,21/22,-1,LaLiga,Valencia,285,42767
21/22 · LaLiga · Valencia,21/22,0,LaLiga,Valencia,7214,49981
21/22 · LaLiga · Sevilla,21/22,-150,LaLiga,Sevilla,172,172
21/22 · LaLiga · Sevilla,21/22,-149,LaLiga,Sevilla,324,496
21/22 · LaLiga · Sevilla,21/22,-148,LaLiga,Sevilla,168,664
21/22 · LaLiga · Sevilla,21/22,-147,LaLiga,Sevilla,177,841
21/22 · LaLiga · Sevilla,21/22,-146,LaLiga,Sevilla,246,1087
21/22 · LaLiga · Sevilla,21/22,-145,LaLiga,Sevilla,264,1351
21/22 · LaLiga · Sevilla,21/22,-144,LaLiga,Sevilla,178,1529
21/22 · LaLiga · Sevilla,21/22,-143,LaLiga,Sevilla,128,1657
21/22 · LaLiga · Sevilla,21/22,-142,LaLiga,Sevilla,118,1775
21/22 · LaLiga · Sevilla,21/22,-141,LaLiga,Sevilla,139,1914
21/22 · LaLiga · Sevilla,21/22,-140,LaLiga,Sevilla,138,2052
21/22 · LaLiga · Sevilla,21/22,-139,LaLiga,Sevilla,203,2255
21/22 · LaLiga · Sevilla,21/22,-138,LaLiga,Sevilla,163,2418
21/22 · LaLiga · Sevilla,21/22,-137,LaLiga,Sevilla,192,2610
21/22 · LaLiga · Sevilla,21/22,-136,LaLiga,Sevilla,190,2800
21/22 · LaLiga · Sevilla,21/22,-135,LaLiga,Sevilla,190,2990
21/22 · LaLiga · Sevilla,21/22,-134,LaLiga,Sevilla,259,3249
21/22 · LaLiga · Sevilla,21/22,-133,LaLiga,Sevilla,264,3513
21/22 · LaLiga · Sevilla,21/22,-132,LaLiga,Sevilla,320,3833
21/22 · LaLiga · Sevilla,21/22,-131,LaLiga,Sevilla,310,4143
21/22 · LaLiga · Sevilla,21/22,-130,LaLiga,Sevilla,245,4388
21/22 · LaLiga · Sevilla,21/22,-129,LaLiga,Sevilla,169,4557
21/22 · LaLiga · Sevilla,21/22,-128,LaLiga,Sevilla,208,4765
21/22 · LaLiga · Sevilla,21/22,-127,LaLiga,Sevilla,159,4924
21/22 · LaLiga · Sevilla,21/22,-126,LaLiga,Sevilla,229,5153
21/22 · LaLiga · Sevilla,21/22,-125,LaLiga,Sevilla,203,5356
21/22 · LaLiga · Sevilla,21/22,-124,LaLiga,Sevilla,216,5572
21/22 · LaLiga · Sevilla,21/22,-123,LaLiga,Sevilla,217,5789
21/22 · LaLiga · Sevilla,21/22,-122,LaLiga,Sevilla,215,6004
21/22 · LaLiga · Sevilla,21/22,-121,LaLiga,Sevilla,197,6201
21/22 · LaLiga · Sevilla,21/22,-120,LaLiga,Sevilla,247,6448
21/22 · LaLiga · Sevilla,21/22,-119,LaLiga,Sevilla,193,6641
21/22 · LaLiga · Sevilla,21/22,-118,LaLiga,Sevilla,185,6826
21/22 · LaLiga · Sevilla,21/22,-117,LaLiga,Sevilla,212,7038
21/22 · LaLiga · Sevilla,21/22,-116,LaLiga,Sevilla,236,7274
21/22 · LaLiga · Sevilla,21/22,-115,LaLiga,Sevilla,200,7474
21/22 · LaLiga · Sevilla,21/22,-114,LaLiga,Sevilla,135,7609
21/22 · LaLiga · Sevilla,21/22,-113,LaLiga,Sevilla,161,7770
21/22 · LaLiga · Sevilla,21/22,-112,LaLiga,Sevilla,255,8025
21/22 · LaLiga · Sevilla,21/22,-111,LaLiga,Sevilla,329,8354
21/22 · LaLiga · Sevilla,21/22,-110,LaLiga,Sevilla,281,8635
21/22 · LaLiga · Sevilla,21/22,-109,LaLiga,Sevilla,227,8862
21/22 · LaLiga · Sevilla,21/22,-108,LaLiga,Sevilla,181,9043
21/22 · LaLiga · Sevilla,21/22,-107,LaLiga,Sevilla,160,9203
21/22 · LaLiga · Sevilla,21/22,-106,LaLiga,Sevilla,198,9401
21/22 · LaLiga · Sevilla,21/22,-105,LaLiga,Sevilla,259,9660
21/22 · LaLiga · Sevilla,21/22,-104,LaLiga,Sevilla,226,9886
21/22 · LaLiga · Sevilla,21/22,-103,LaLiga,Sevilla,209,10095
21/22 · LaLiga · Sevilla,21/22,-102,LaLiga,Sevilla,191,10286
21/22 · LaLiga · Sevilla,21/22,-101,LaLiga,Sevilla,191,10477
21/22 · LaLiga · Sevilla,21/22,-100,LaLiga,Sevilla,164,10641
21/22 · LaLiga · Sevilla,21/22,-99,LaLiga,Sevilla,195,10836
21/22 · LaLiga · Sevilla,21/22,-98,LaLiga,Sevilla,228,11064
21/22 · LaLiga · Sevilla,21/22,-97,LaLiga,Sevilla,226,11290
21/22 · LaLiga · Sevilla,21/22,-96,LaLiga,Sevilla,224,11514
21/22 · LaLiga · Sevilla,21/22,-95,LaLiga,Sevilla,219,11733
21/22 · LaLiga · Sevilla,21/22,-94,LaLiga,Sevilla,199,11932
21/22 · LaLiga · Sevilla,21/22,-93,LaLiga,Sevilla,127,12059
21/22 · LaLiga · Sevilla,21/22,-92,LaLiga,Sevilla,199,12258
21/22 · LaLiga · Sevilla,21/22,-91,LaLiga,Sevilla,334,12592
21/22 · LaLiga · Sevilla,21/22,-90,LaLiga,Sevilla,429,13021
21/22 · LaLiga · Sevilla,21/22,-89,LaLiga,Sevilla,365,13386
21/22 · LaLiga · Sevilla,21/22,-88,LaLiga,Sevilla,336,13722
21/22 · LaLiga · Sevilla,21/22,-87,LaLiga,Sevilla,370,14092
21/22 · LaLiga · Sevilla,21/22,-86,LaLiga,Sevilla,287,14379
21/22 · LaLiga · Sevilla,21/22,-85,LaLiga,Sevilla,331,14710
21/22 · LaLiga · Sevilla,21/22,-84,LaLiga,Sevilla,317,15027
21/22 · LaLiga · Sevilla,21/22,-83,LaLiga,Sevilla,297,15324
21/22 · LaLiga · Sevilla,21/22,-82,LaLiga,Sevilla,345,15669
21/22 · LaLiga · Sevilla,21/22,-81,LaLiga,Sevilla,358,16027
21/22 · LaLiga · Sevilla,21/22,-80,LaLiga,Sevilla,410,16437
